Date,Province,District,Confirmed,Deaths,Recovered,Readmitted
2020-07-07,Province 1,Okhaldhunga,6,0,0,0
2020-07-08,Province 1,Okhaldhunga,6,0,0,0
2020-07-09,Province 1,Okhaldhunga,6,0,0,0
2020-07-10,Province 1,Okhaldhunga,6,0,0,0
2020-07-11,Province 1,Okhaldhunga,6,0,0,0
2020-07-12,Province 1,Okhaldhunga,6,0,0,0
2020-07-13,Province 1,Okhaldhunga,6,0,0,0
2020-07-14,Province 1,Okhaldhunga,7,0,0,0
2020-07-15,Province 1,Okhaldhunga,7,0,0,0
2020-07-16,Province 1,Okhaldhunga,22,0,0,0
2020-07-17,Province 1,Okhaldhunga,22,0,0,0
2020-07-18,Province 1,Okhaldhunga,22,0,0,0
2020-07-19,Province 1,Okhaldhunga,22,0,0,0
2020-07-20,Province 1,Okhaldhunga,22,0,0,0
2020-07-21,Province 1,Okhaldhunga,22,0,0,0
2020-07-22,Province 1,Okhaldhunga,22,0,0,0
2020-07-23,Province 1,Okhaldhunga,22,0,0,0
2020-07-24,Province 1,Okhaldhunga,22,0,0,0
2020-07-25,Province 1,Okhaldhunga,22,0,0,0
2020-07-26,Province 1,Okhaldhunga,23,0,0,0
2020-07-27,Province 1,Okhaldhunga,23,0,0,0
2020-07-28,Province 1,Okhaldhunga,24,0,0,0
2020-07-29,Province 1,Okhaldhunga,24,0,0,0
2020-07-30,Province 1,Okhaldhunga,24,0,0,0
2020-07-31,Province 1,Okhaldhunga,24,0,0,0
2020-08-01,Province 1,Okhaldhunga,24,0,0,0
2020-08-02,Province 1,Okhaldhunga,24,0,0,0
2020-08-03,Province 1,Okhaldhunga,23,0,19,0
2020-08-04,Province 1,Okhaldhunga,23,0,19,0
2020-08-05,Province 1,Okhaldhunga,23,0,19,0
2020-08-06,Province 1,Okhaldhunga,23,0,19,0
2020-08-07,Province 1,Okhaldhunga,23,0,19,0
2020-08-08,Province 1,Okhaldhunga,23,0,19,0
2020-08-09,Province 1,Okhaldhunga,23,0,19,0
2020-08-10,Province 1,Okhaldhunga,23,0,19,0
2020-08-11,Province 1,Okhaldhunga,25,0,19,0
2020-08-12,Province 1,Okhaldhunga,26,0,19,0
2020-08-13,Province 1,Okhaldhunga,26,0,19,0
2020-08-14,Province 1,Okhaldhunga,26,0,19,0
2020-08-15,Province 1,Okhaldhunga,26,0,19,0
2020-08-16,Province 1,Okhaldhunga,26,0,19,0
2020-08-17,Province 1,Okhaldhunga,26,0,19,0
2020-08-18,Province 1,Okhaldhunga,27,0,19,0
2020-08-19,Province 1,Okhaldhunga,28,0,19,0
2020-08-20,Province 1,Okhaldhunga,28,0,19,0
2020-08-21,Province 1,Okhaldhunga,28,0,19,0
2020-08-22,Province 1,Okhaldhunga,28,0,19,0
2020-08-23,Province 1,Okhaldhunga,28,0,19,0
2020-08-24,Province 1,Okhaldhunga,31,0,19,0
2020-08-25,Province 1,Okhaldhunga,32,0,19,0
2020-08-26,Province 1,Okhaldhunga,32,0,19,0
2020-08-27,Province 1,Okhaldhunga,32,0,19,0
2020-08-28,Province 1,Okhaldhunga,33,0,19,0
2020-08-29,Province 1,Okhaldhunga,33,0,19,0
2020-08-30,Province 1,Okhaldhunga,37,0,19,0
2020-08-31,Province 1,Okhaldhunga,38,0,19,0
2020-09-01,Province 1,Okhaldhunga,40,0,19,0
2020-09-02,Province 1,Okhaldhunga,42,0,19,0
2020-09-03,Province 1,Okhaldhunga,49,0,19,0
2020-09-04,Province 1,Okhaldhunga,51,0,19,0
2020-09-05,Province 1,Okhaldhunga,53,0,19,0
2020-09-06,Province 1,Okhaldhunga,54,0,19,0
2020-09-07,Province 1,Okhaldhunga,54,0,19,0
2020-09-08,Province 1,Okhaldhunga,67,0,19,0
2020-09-09,Province 1,Okhaldhunga,70,0,19,0
2020-09-10,Province 1,Okhaldhunga,70,0,19,0
2020-09-11,Province 1,Okhaldhunga,70,0,19,0
2020-09-12,Province 1,Okhaldhunga,71,0,19,0
2020-09-13,Province 1,Okhaldhunga,71,0,19,0
2020-09-14,Province 1,Okhaldhunga,90,0,19,0
2020-09-15,Province 1,Okhaldhunga,91,0,19,0
2020-09-16,Province 1,Okhaldhunga,92,0,19,0
2020-09-17,Province 1,Okhaldhunga,92,0,19,0
